end_date,approval_percentage,weighted_no,total_sample_size
2019-10-17,39.93277985402192,53.93599036845669,39869.0
2019-10-18,40.58237232289951,54.06866648361706,43704.0
2019-10-19,39.0,54.12906629154212,34122.0
2019-10-20,39.67187004395306,54.29233313697947,44138.0
2019-10-21,39.74435445858508,54.038501092685436,46674.0
2019-10-22,40.931559238307706,54.07049637479086,62755.0
2019-10-23,39.38287337662338,53.81875,36960.0
2019-10-24,39.487343141497185,53.081674599740374,36976.0
2019-10-25,39.20061774227079,52.96290576460456,33671.0
2019-10-26,39.55627132523543,52.920322096355946,36635.0
2019-10-27,39.38936301131651,53.14288771770245,37379.0
2019-10-28,39.83857353872125,53.30426015802678,42651.0
2019-10-29,39.786646661665415,53.103500875218806,39990.0
2019-10-30,39.46469121957436,53.54868943545304,39235.0
2019-10-31,40.24688378631678,53.087956888472355,42680.0
2019-11-01,39.1441484300666,52.96170313986679,33632.0
2019-11-02,39.225957373072255,52.92525847628949,34626.0
2019-11-03,39.62295415268883,53.109662498729286,39348.0
2019-11-04,40.526330046592264,52.93363311301333,36916.0
2019-11-05,40.59533285951196,53.12975598199479,42210.0
2019-11-06,40.61070352044589,52.77973042142979,35166.0
2019-11-07,40.47747747747748,51.929917299002476,35187.0
2019-11-08,40.03261982928431,52.4343007222587,38075.0
2019-11-09,40.17631072358736,52.220926282414226,35324.0
2019-11-10,40.34859915161675,52.42248977621987,39369.0
2019-11-11,40.26035974499089,52.21573315118397,35136.0
2019-11-12,40.494263447042286,52.25417145777437,39135.0
2019-11-13,40.396215257244236,53.162733186387825,37202.0
2019-11-14,40.52403078263395,52.8552344997822,34435.0
2019-11-15,40.39789463400337,52.13174413208607,40943.0
2019-11-16,40.08817063751411,52.044085318757055,33662.0
2019-11-17,40.361248885739755,53.31683847226349,43751.0
2019-11-18,40.61311366651924,52.93796992481203,36176.0
2019-11-19,40.62724588358941,52.90831289725239,39962.0
2019-11-20,40.47356117923298,52.24774328202452,38330.0
2019-11-21,40.58715338894416,53.16303155531747,39201.0
2019-11-22,40.636018016272764,52.801942076714454,41296.0
2019-11-23,40.0,53.0,31920.0
2019-11-24,40.354911433172305,53.3925235794801,43470.0
2019-11-25,40.381515873668064,52.98233215547703,36507.0
2019-11-26,40.44050903034404,52.9372560245667,38426.0
2019-11-27,40.06673794885503,52.98509014226737,33669.0
2019-11-28,40.06377285565631,53.021257618552106,33635.0
2019-11-29,40.44451820185338,53.06372640131701,37661.0
2019-11-30,40.07459428180646,52.9660432941424,38019.0
2019-12-01,40.28851189798474,53.040532847546395,35132.0
2019-12-02,40.42192170818505,52.91202846975089,35125.0
2019-12-03,40.69512103537187,52.04433374220842,39947.0
2019-12-04,40.61670991733326,51.9309237807325,37379.0
2019-12-05,40.51374133640183,52.20862211993899,37369.0
2019-12-06,40.14154305129693,52.903317587911936,36201.0
2019-12-07,40.2658530748983,53.02951264257797,37611.0
2019-12-08,40.77554818969913,52.889954105048446,39220.0
2019-12-09,40.68385223501854,52.359676947101306,40984.0
2019-12-10,40.858263372511395,51.86723434876469,41690.0
2019-12-11,41.60338254484047,52.05961671314894,39083.0
2019-12-12,41.47101645377787,51.879952370643,36952.0
2019-12-13,40.97555012224939,51.92665036674816,32720.0
2019-12-14,41.471630931186624,51.98534458291405,38757.0
2019-12-15,41.64963119072708,52.12024098593485,43654.0
2019-12-16,40.561143134191674,51.97069439207025,37126.0
2019-12-17,40.9607622038253,51.89626034827291,42036.0
2019-12-18,40.67717319177173,51.91694315416943,36168.0
2019-12-19,40.598374778203514,51.92545066474657,38887.0
2019-12-20,40.11164407556119,52.46942790158722,37109.0
2019-12-21,40.0,52.0,31920.0
2019-12-22,41.390270768757844,52.160104516228195,39037.0
2019-12-23,41.32529854046882,52.00033171163202,36176.0
2019-12-24,41.03881680228722,52.107543435232024,36376.0
2019-12-25,41.0,53.0,31920.0
2019-12-26,41.354729271271545,52.11005563848555,36845.0
2019-12-27,41.01975060674533,52.2936647418194,35847.0
2019-12-28,41.058112243382155,51.992245758935205,33659.0
2019-12-29,41.558001830220164,52.11395812025623,37154.0
2019-12-30,41.18605650174357,52.44177995653712,39574.0
2019-12-31,41.16435977053839,52.04686595442345,38002.0
2020-01-01,41.0428643619393,52.004845278083295,33641.0
2020-01-02,41.40394973070018,50.95511669658887,33420.0
2020-01-03,41.06351094196004,51.093244529019984,33632.0
2020-01-04,41.24208975062849,51.08842141763227,34607.0
2020-01-05,41.333423180592995,51.383153638814015,37100.0
2020-01-06,41.389547950271684,51.956245910500414,35151.0
2020-01-07,41.33796837360174,52.289765544875614,41927.0
2020-01-08,41.187446156791424,52.55927539006413,41788.0
2020-01-09,41.227160758273534,52.209596230052476,37348.0
2020-01-10,41.11764705882353,51.962566844919785,33660.0
2020-01-11,41.331939493647745,52.3438214057216,43764.0
2020-01-12,41.45009879041974,52.1859428461279,41502.0
2020-01-13,41.305520006825354,51.978073543213036,35163.0
2020-01-14,41.78066299647946,52.046901212106896,42323.0
2020-01-15,41.56284568402842,51.97231906471991,38149.0
2020-01-16,42.429807818015426,51.99900640606615,38245.0
2020-01-17,41.96228938218775,52.1166087189088,33651.0
2020-01-18,41.97397613164397,52.13348404395142,38042.0
2020-01-19,41.825154958677686,53.496494982290436,54208.0
2020-01-20,41.96752723954699,52.45987869679566,37262.0
2020-01-21,42.43097377093585,51.50042887454291,44302.0
2020-01-22,42.182430447261964,52.25714737722331,44247.0
2020-01-23,41.97152575266209,51.63090115165598,39161.0
2020-01-24,41.240198682532935,52.217647683807904,37648.0
2020-01-25,41.06447831184056,52.12895662368113,34120.0
2020-01-26,41.47565329498686,52.29273069866614,40334.0
2020-01-27,41.44634857235386,52.051708317590546,37054.0
2020-01-28,41.543424198947875,52.17144906743185,41820.0
2020-01-29,41.88952578319628,52.22897330188055,45359.0
2020-01-30,41.67263674377009,52.07391293838977,41373.0
2020-01-31,41.06682506682507,52.04455004455004,33670.0
2020-02-01,41.05179438522074,52.19054529218061,35834.0
2020-02-02,41.65737708725238,52.051417822058106,43059.0
2020-02-03,41.3369688707112,52.00215860031811,35208.0
2020-02-04,41.488248692213354,52.09280905063449,39953.0
2020-02-05,41.67218805792501,51.94673675857965,40328.0
2020-02-06,41.35906642728905,51.86535008976661,33420.0
2020-02-07,42.42495394682577,51.76899177916472,36371.0
2020-02-08,42.0,51.0,31920.0
2020-02-09,42.372368192100225,51.465917000174,45976.0
2020-02-10,42.290493408877374,51.023118754092756,35123.0
2020-02-11,42.39696598972351,51.16655248348422,40870.0
2020-02-12,43.11473777682103,51.24796168231843,37163.0
2020-02-13,43.36468220511844,50.10432701460469,36769.0
2020-02-14,43.38680109990834,50.923978557342444,36003.0
2020-02-15,42.29834976187839,51.30665632960461,45145.0
2020-02-16,43.30261865401663,51.18067035626153,41739.0
2020-02-17,42.71762872074528,51.30915610088616,44010.0
2020-02-18,42.49625421710657,51.667319904743,40312.0
2020-02-19,42.41019991401548,52.03506556319862,37216.0
2020-02-20,41.96827397554173,52.42088607594937,37288.0
2020-02-21,41.97028408415547,52.1167241174373,33652.0
2020-02-22,42.05725268055836,52.03069275454467,34601.0
2020-02-23,42.13273975143758,52.85353366722315,53910.0
2020-02-24,42.36995930447651,51.86840832123851,35139.0
2020-02-25,42.48969879140835,52.26455424050765,47907.0
2020-02-26,42.569586160459934,52.01766198788005,38614.0
2020-02-27,42.26607442717079,51.36585233735984,36922.0
2020-02-28,42.51860988952054,51.152955057384965,37292.0
2020-02-29,42.08740715637267,51.137789827445,35409.0
2020-03-01,42.363126386737555,51.70950726336501,47774.0
2020-03-02,42.22441651705566,51.0,33420.0
2020-03-03,42.32682352941176,51.166282352941174,42500.0
2020-03-04,42.268853833656514,51.41790262564855,38162.0
2020-03-05,42.42564701699134,51.1756533665202,39373.0
2020-03-06,42.015144766146996,52.03756495916852,33675.0
2020-03-07,42.14717827332752,51.542768157468544,40135.0
2020-03-08,42.377275612542846,52.14538529897169,39385.0
2020-03-09,42.46131730266597,52.204794943686736,42086.0
2020-03-10,42.31025271703548,51.98064685085767,38185.0
2020-03-11,42.28325206643895,52.05561784568851,38351.0
2020-03-12,42.66584014771828,51.81155367976787,37910.0
2020-03-13,42.07108064225149,52.11504858122213,38801.0
2020-03-14,42.12168832208319,51.92652277153758,37481.0
2020-03-15,42.81683168316832,51.250664090799326,41410.0
2020-03-16,42.23574385938175,51.47872691711753,39369.0
2020-03-17,42.47876844452239,51.3463687150838,39917.0
2020-03-18,43.81102743410436,50.88988703604088,37180.0
2020-03-19,42.92882432573154,51.43572321149641,38412.0
2020-03-20,43.42109061169509,50.32576431818728,41573.0
2020-03-21,43.26085500613908,49.908360308070094,35836.0
2020-03-22,44.783670779648695,49.876428749971595,44007.0
2020-03-23,44.44044068252049,49.14126024452506,37215.0
2020-03-24,44.28017439511917,50.95957710576535,71791.0
2020-03-25,44.342942419046196,49.30997987027511,40239.0
2020-03-26,44.63115825881559,49.59802598279062,47416.0
2020-03-27,44.03008385442181,49.32830014696136,34703.0
2020-03-28,44.064160512749055,49.500504389020485,35885.0
2020-03-29,44.17809280013767,49.885021618947235,46487.0
2020-03-30,45.53580966253945,49.210852148579754,41190.0
2020-03-31,45.3113940642262,49.4199513154199,42724.0
2020-04-01,44.986054046439556,49.29450848731012,42593.0
2020-04-02,44.993229987012626,48.527508358893584,36189.0
2020-04-03,45.057575835674335,48.55256307827118,38801.0
2020-04-04,44.8052743041549,48.896518253327955,39664.0
2020-04-05,44.6874181918387,49.35956552690197,43547.0
2020-04-06,45.04918200148031,49.27674127766009,39181.0
2020-04-07,44.73460134910981,49.833130598252794,45215.0
2020-04-08,44.915785404644225,49.34972526713974,36217.0
2020-04-09,43.987912889444615,49.67479420652287,38388.0
2020-04-10,43.99129241456365,49.836297393796606,41171.0
2020-04-11,43.867123805410074,49.42681280708385,37042.0
2020-04-12,43.94168270374295,50.287391614591215,46247.0
2020-04-13,44.34396372857911,49.675606444837214,39039.0
2020-04-14,44.34166070305554,50.06520937696528,46113.0
2020-04-15,44.425291803701555,49.5059435523742,46521.0
2020-04-16,44.93522892017023,50.02415470233363,42766.0
2020-04-17,44.88476630121177,49.358915175995385,34660.0
2020-04-18,44.63718726043627,49.979812762794154,43047.0
2020-04-19,44.16132917038359,49.73579393398751,44840.0
2020-04-20,44.046256567425566,50.14993432574431,45680.0
2020-04-21,43.85277804286832,50.22231977554254,52393.0
2020-04-22,43.95914310954063,49.53770980565371,36224.0
2020-04-23,44.12875121006776,49.332180887844004,36155.0
2020-04-24,43.931703078450845,49.63795928500497,40280.0
2020-04-25,44.979285714285716,49.41258241758242,36400.0
2020-04-26,44.19788946444625,50.32593432938054,46718.0
2020-04-27,44.06458557588805,49.52513041318208,36231.0
2020-04-28,44.17108254953886,50.35752214409643,43804.0
2020-04-29,43.95070389378031,50.48385046376948,42478.0
2020-04-30,44.12010495569088,50.372270904500226,40398.0
2020-05-01,43.84755403868032,49.88200877620673,36918.0
2020-05-02,44.179388789913666,50.268685761271755,36485.0
2020-05-03,43.96741819539747,50.68337767819633,42846.0
2020-05-04,44.23993008659728,49.37594343370144,37761.0
2020-05-05,44.28854572916432,50.43038391307288,44359.0
2020-05-06,44.34923961523994,50.19976892901284,37218.0
2020-05-07,43.29722260605223,50.167472709686336,36185.0
2020-05-08,42.95285569449138,50.801863563945346,41426.0
2020-05-09,42.819486593908515,50.807272886975994,45539.0
2020-05-10,43.9999276341181,50.37671265920494,41456.0
2020-05-11,43.32293679271322,50.16146839635661,36230.0
2020-05-12,44.12319627618309,50.74515363095658,42537.0
2020-05-13,44.27718733225979,50.22823403113258,37260.0
2020-05-14,44.448866550415424,50.382295620063594,38996.0
2020-05-15,42.93725903459621,50.636816943402046,38906.0
2020-05-16,43.069051202758544,50.50071973947073,36541.0
2020-05-17,43.208087106230515,50.784607510120516,42982.0
2020-05-18,43.00388005365012,50.96656447595325,41752.0
2020-05-19,42.95869507834809,50.94858301538167,41673.0
2020-05-20,42.922303033374725,51.795038138921974,39461.0
2020-05-21,43.04497257769653,51.32370505789153,41025.0
2020-05-22,43.227721890857296,50.89441823199501,33699.0
2020-05-23,42.959329235475735,51.43287539302609,35303.0
2020-05-24,42.053525824777196,51.21410329910877,38374.0
2020-05-25,42.373990186846406,51.47544233533231,40354.0
2020-05-26,42.25749776712264,52.5804893527006,42546.0
2020-05-27,42.20131998383693,52.563776770080366,44546.0
2020-05-28,42.39232118721955,51.216734335297616,36994.0
2020-05-29,42.10536430481283,51.188029188948306,35904.0
2020-05-30,42.254862726849694,51.42862617359648,36533.0
2020-05-31,42.32525107984206,51.37218114847497,37737.0
2020-06-01,41.63172736211342,52.76197985269837,53903.0
2020-06-02,42.09248169314009,52.830325286282346,46021.0
2020-06-03,41.964602470467135,52.15370226949659,40802.0
2020-06-04,41.45913382438555,52.55387652821019,39507.0
2020-06-05,40.68478548569504,53.63216150532977,41559.0
2020-06-06,40.00164522310429,54.535083493019435,36530.0
2020-06-07,40.05869834478099,54.70897421461547,44405.0
2020-06-08,39.387926030350776,54.99328302512646,36177.0
2020-06-09,39.658416162739506,55.01455712332893,43161.0
2020-06-10,39.7416718394372,54.82785019656528,38664.0
2020-06-11,39.99312972197847,54.74269631658926,46723.0
2020-06-12,39.28853468574533,55.05534711620566,38647.0
2020-06-13,39.53006956726801,55.240216955547695,42405.0
2020-06-14,39.29411241353233,54.90978447029516,44959.0
2020-06-15,40.246846892115975,54.349756293653584,39802.0
2020-06-16,40.77593542626022,54.70090872480871,57113.0
2020-06-17,40.3199135676106,53.98601160013647,35172.0
2020-06-18,40.56191392754911,54.197635968808605,40524.0
2020-06-19,39.83661916845598,54.38381528680182,35861.0
2020-06-20,40.02908065136556,55.10939864085139,38995.0
2020-06-21,40.01557962780598,55.29919450546676,39603.0
2020-06-22,40.19425615412059,55.36518908312522,44848.0
2020-06-23,40.67409412258802,54.56086236263095,42859.0
2020-06-24,39.482832350888074,55.54547273714419,51572.0
2020-06-25,39.38213643055783,54.86316047767054,36678.0
2020-06-26,40.21334995293938,55.02541273434917,39311.0
2020-06-27,40.40218276592279,54.19704620730847,36834.0
2020-06-28,39.98163550626762,55.52041420819412,42201.0
2020-06-29,39.30294082910122,54.793551434982874,42335.0
2020-06-30,43.04872230421505,54.23931850036665,215466.0
2020-07-01,39.50781715885815,54.713681972568644,38569.0
2020-07-02,39.54555445653369,54.805583031102316,36396.0
2020-07-03,38.93911045916249,55.40530292546567,36131.0
2020-07-04,39.200309757356735,55.01720874204096,34866.0
2020-07-05,41.446713424824026,54.981427558616495,78988.0
2020-07-06,39.619537940134016,55.71570123923111,38653.0
2020-07-07,39.50663262752165,55.79796766281223,39954.0
2020-07-08,39.30032266673136,54.963609015259955,41219.0
2020-07-09,39.34109755817426,55.60198010704523,43533.0
2020-07-10,39.5786268131008,55.839468727833086,40883.0
2020-07-11,39.18115942028985,54.927536231884055,33120.0
2020-07-12,41.35678081146428,55.161144179097285,124491.0
2020-07-13,39.358756609517705,55.13018746995674,37446.0
2020-07-14,39.5782535482319,54.822997353860956,41570.0
2020-07-15,39.56617485193144,54.98088369411395,38158.0
2020-07-16,39.35049791687837,55.13664769840464,39364.0
2020-07-17,39.94633857100504,55.05366142899496,33730.0
2020-07-18,39.32456678647614,54.75742964846147,34221.0
2020-07-19,41.66215541454281,55.109175075418705,96130.0
2020-07-20,39.13691268025329,55.44968871388283,37586.0
2020-07-21,39.59201671891327,55.25805642633229,47850.0
2020-07-22,39.62133138716572,54.83699108585727,38366.0
2020-07-23,40.01743232674891,54.757889956860666,39639.0
2020-07-24,39.18590313592981,54.91107949493153,33738.0
2020-07-25,39.03623188405797,55.072463768115945,33120.0
2020-07-26,41.81706731817984,55.24646612276951,91684.0
2020-07-27,39.62145178764897,54.75173347778981,36920.0
2020-07-28,40.580741661955905,54.88410853589599,44225.0
2020-07-29,40.65313520322904,54.72077538113479,38897.0
2020-07-30,40.55015258870047,53.71206114162885,37683.0
2020-07-31,43.48314499061614,54.860559837080224,250430.0
2020-08-01,40.0,54.0,31920.0
2020-08-02,42.28495453428361,54.665598427131975,101725.0
2020-08-03,40.29580062305296,54.22078504672897,40125.0
2020-08-04,39.810248198558845,54.85020743867822,41217.0
2020-08-05,39.348456421627155,54.90829495707545,35178.0
2020-08-06,39.749895156217235,54.66035856573705,38152.0
2020-08-07,39.08884372302809,55.116852743826044,35917.0
2020-08-08,39.0,55.12895662368113,34120.0
2020-08-09,42.164865887753486,54.27683160580644,81909.0
2020-08-10,39.704370124084576,55.18267162135732,46017.0
2020-08-11,40.83610930247212,54.795278402049945,47611.0
2020-08-12,40.508161560517465,53.80590612512135,44293.0
2020-08-13,40.319836214740675,54.056642402183805,35168.0
2020-08-14,40.15009230275303,54.307568825748454,37377.0
2020-08-15,40.34377687587573,54.195798424892494,41394.0
2020-08-16,42.58098818937187,53.58671411965616,69683.0
2020-08-17,40.3362769425388,54.04174573055028,41106.0
2020-08-18,40.55591138935709,54.04656874548519,41530.0
2020-08-19,40.73500551119714,53.927924294970026,37197.0
2020-08-20,40.42006298416201,53.88016918373445,43503.0
2020-08-21,40.011361737677525,54.21570593149541,35910.0
2020-08-22,40.09182562868763,54.199633384888585,34914.0
2020-08-23,42.77411990471149,54.15502029292394,90672.0
2020-08-24,40.69724166973733,54.614360162130865,37994.0
2020-08-25,41.15966779978423,54.07578317422192,49127.0
2020-08-26,40.77228024494913,52.8881749361107,41478.0
2020-08-27,41.08702975856261,54.10106681639528,35620.0
2020-08-28,41.28434197886647,53.946559482279184,39558.0
2020-08-29,41.30973579233393,53.81040064751113,34594.0
2020-08-30,42.865269054699354,53.84399639697445,81043.0
2020-08-31,44.35426557887196,53.14125041636438,219159.0
2020-09-01,41.62644188110026,53.47995098660582,47334.0
2020-09-02,41.75426834233598,52.853532748839605,36841.0
2020-09-03,41.55574827202361,53.08177793885423,38629.0
2020-09-04,41.0,53.0,31920.0
2020-09-05,41.01714675605921,53.10614375982675,33709.0
2020-09-06,43.24975754239732,53.037626798773296,76302.0
2020-09-07,41.311919724829956,53.31773864018414,38667.0
2020-09-08,41.72689453329152,53.051384969164836,47835.0
2020-09-09,43.94591775923719,53.3611442193087,6712.0
2020-09-10,41.663356728577554,53.54349935681885,44311.0
2020-09-11,41.25860604688031,53.67769788245952,35324.0
2020-09-12,41.052734664806955,53.99338220019586,33697.0
2020-09-13,42.725723793677204,53.91616638935108,75125.0
2020-09-14,41.37834875791525,54.2006088650755,41060.0
2020-09-15,41.81734725426308,53.851166551715934,42047.0
2020-09-16,41.51185449821371,53.79469215422447,43106.0
2020-09-17,41.5112890698235,52.81838390872325,37337.0
2020-09-18,41.270550583772895,52.832513483079474,33746.0
2020-09-19,41.11342894393742,53.04397297617636,33748.0
2020-09-20,42.52457125547581,53.788761767173085,85832.0
2020-09-21,42.777324801321086,52.899783259366295,38756.0
2020-09-22,42.590434293100934,53.21733419510873,47963.0
2020-09-23,41.62870424171993,52.69058686809994,34420.0
2020-09-24,42.821534191883536,52.79493633907053,41077.0
2020-09-25,41.17838411220461,52.941599387117684,33938.0
2020-09-26,40.8826304924801,53.35210852255972,33910.0
2020-09-27,43.169405921841786,53.28691681222248,95038.0
2020-09-28,41.579421045410896,52.985869117848814,36445.0
2020-09-29,42.27378475001334,53.16522597513473,37482.0
2020-09-30,43.54575350018707,53.03159521887246,203132.0
2020-10-01,41.82942051189618,52.93396268925739,44384.0
2020-10-02,41.23700726364445,53.05125319399385,34831.0
2020-10-03,40.94395978116221,54.224160875351174,33815.0
2020-10-04,43.42895039771018,53.52526989328715,96427.0
2020-10-05,41.232987714559556,53.13165461357497,34431.0
2020-10-06,42.07863949629882,53.95101250744491,47012.0
2020-10-07,41.179533213644525,53.0,33420.0
2020-10-08,41.36758941294648,53.417137384072696,42807.0
2020-10-09,41.28419577356838,53.22874849447061,36532.0
2020-10-10,41.231970754403456,53.231970754403456,36108.0
2020-10-11,43.08837926949111,53.69411202850766,108883.0
2020-10-12,41.45957303748529,53.507432221501816,41643.0
2020-10-13,41.85654593131089,53.175048500223845,46907.0
2020-10-14,41.269299820466784,52.91023339317774,33420.0
2020-10-15,41.405870773217714,53.28730906281927,40131.0
2020-10-16,42.19343493552169,52.93552168815944,34120.0
2020-10-17,42.0,53.0,31920.0
2020-10-18,43.415219620295034,53.12855559965602,120936.0
2020-10-19,42.28103554092507,53.03771690007253,35846.0
2020-10-20,42.09663704977549,53.43398299417216,41868.0
2020-10-21,42.44883303411131,52.77558348294434,33420.0
2020-10-22,42.50912538516236,52.866424376497854,37971.0
2020-10-23,43.236607142857146,52.58533653846154,40768.0
2020-10-24,42.09971930861279,53.066479539075196,33845.0
2020-10-25,43.799278763199666,53.26073227966043,115912.0
2020-10-26,41.85768162617564,53.88499614926837,42849.0
2020-10-27,42.629104374626245,53.188099728598374,43478.0
2020-10-28,43.50642591108387,52.64719249446043,42422.0
2020-10-29,42.77758822630748,52.525156592147475,39274.0
2020-10-30,42.0,53.0,31920.0
2020-10-31,44.710432302196125,53.009415935085435,361090.0
2020-11-01,44.30847300591599,53.0073437274543,131677.0
2020-11-02,43.34652189915348,52.57625598086124,43472.0
2020-11-03,42.91993637327678,52.80911983032874,37720.0
2020-11-04,42.73947317823495,52.79435273436427,36407.0
2020-11-05,42.379759664108875,52.75054292746489,34535.0
2020-11-06,42.09950022716947,52.966833257610176,33015.0
2020-11-07,42.0,53.0,31920.0
2020-11-08,42.44883303411131,51.77558348294434,33420.0
2020-11-09,42.35934868051656,52.809096013475575,35620.0
2020-11-10,42.429162661540104,52.873571504859555,37452.0
2020-11-11,42.44883303411131,52.730700179533216,33420.0
2020-11-12,42.51741565359924,52.81423302827483,36605.0
2020-11-13,42.0,53.06450572960933,34121.0
2020-11-14,41.07361268403171,54.09060022650057,35320.0
2020-11-15,41.49371633752244,53.68581687612208,33420.0
2020-11-16,41.62234982332156,53.711738074204945,36224.0
2020-11-17,41.24749244389761,53.8968357985396,37387.0
2020-11-18,41.35906642728905,53.820466786355475,33420.0
2020-11-19,41.902928253691016,53.60409900936059,36643.0
2020-11-20,41.0,54.06150770316359,34012.0
2020-11-21,41.18115942028985,53.891304347826086,33120.0
2020-11-22,41.356541268950025,53.893318360471646,35620.0
2020-11-23,40.7442111195511,54.014456886623705,40811.0
2020-11-24,41.42955326460481,53.828178694158076,34920.0
2020-11-25,41.0,54.0,31920.0
2020-11-26,41.0,54.0,31920.0
2020-11-27,41.0,54.0,31920.0
2020-11-28,41.0,54.0,31920.0
2020-11-29,41.33688938798428,53.85120718697361,35620.0
2020-11-30,42.0325562146503,53.48130776658849,36245.0
2020-12-01,41.17832689977741,54.11915696937252,35491.0
2020-12-02,41.40394973070018,53.730700179533216,33420.0
2020-12-03,41.35906642728905,53.820466786355475,33420.0
2020-12-04,39.93552168815944,54.12895662368113,34120.0
2020-12-05,41.03623188405797,54.0,33120.0
2020-12-06,40.40831155128174,54.198316587132204,41701.0
2020-12-07,41.573141247045996,53.48265315397201,44008.0
2020-12-08,40.62670621770063,54.03575815160715,43151.0
2020-12-09,40.859622299612106,53.553837877629604,35319.0
2020-12-10,40.379000561482314,53.85120718697361,35620.0
2020-12-11,40.0,54.0,31920.0
2020-12-12,40.0,54.0,31920.0
2020-12-13,41.373518804739824,53.105615662029884,38820.0
2020-12-14,41.3118470485307,53.372523287530235,38862.0
2020-12-15,41.23212592452114,53.49781907832354,42184.0
2020-12-16,41.44883303411131,52.77558348294434,33420.0
2020-12-17,41.24577501597073,53.91445496254138,34438.0
2020-12-18,41.0,54.0,31920.0
2020-12-19,39.93940144819801,54.30293769444674,36321.0
2020-12-20,40.49098413010367,54.17361076991107,40706.0
2020-12-21,40.22441651705566,53.95511669658887,33420.0
2020-12-22,40.49205226049379,53.846655378939126,39571.0
2020-12-23,40.0,54.12895662368113,34120.0
2020-12-24,40.0,55.0,31920.0
2020-12-25,40.0,55.0,31920.0
2020-12-26,40.0,55.12895662368113,34120.0
2020-12-27,40.0,55.0,31920.0
2020-12-28,40.269299820466784,54.86535008976661,33420.0
2020-12-29,40.31418312387792,54.86535008976661,33420.0
2020-12-30,40.395845030881524,53.93823694553622,35620.0
2020-12-31,41.0,54.0,31920.0
2021-01-01,41.0,53.0,31920.0
2021-01-02,41.0,53.257913247362254,34120.0
2021-01-03,41.95451872181925,52.68182709272692,35707.0
2021-01-04,41.269299820466784,52.91023339317774,33420.0
2021-01-05,41.0830682137176,53.54245812669598,42748.0
2021-01-06,41.35906642728905,52.86535008976661,33420.0
2021-01-07,41.00687109290796,53.4831860314723,37112.0
2021-01-08,39.94121815038404,55.02581979990364,35283.0
2021-01-09,39.0,55.0,31920.0
2021-01-10,38.234837317047486,56.22412340739181,37988.0
2021-01-11,37.47397966226476,57.53830580223623,43466.0
2021-01-12,35.60801711518973,58.416912509852494,44405.0
2021-01-13,35.530760240396596,57.86084028027806,36107.0
2021-01-14,36.04504387895105,58.55145098242253,38629.0
2021-01-15,35.49497355229998,58.93544545681132,36109.0
2021-01-16,35.0,59.0,31920.0
2021-01-17,35.90708478513356,58.58361078848884,38745.0
2021-01-18,35.73554183043234,58.660303200449185,35620.0
2021-01-19,36.395133135087285,58.394847115973946,44053.0
