politician/institution,date,answer,pct_estimate,lo,hi
Supreme Court,2024-04-14,Approve,36.31626127569387,30.906183471682695,41.72633907970504
Supreme Court,2024-04-14,Disapprove,55.18764203000684,49.3331009662017,61.042183093811985
Supreme Court,2024-04-13,Approve,36.31514113415426,30.905063330143086,41.72521893816543
Supreme Court,2024-04-13,Disapprove,55.18872624219027,49.33418517838513,61.043267305995414
Supreme Court,2024-04-12,Approve,36.31374305333638,30.903665249325208,41.723820857347555
Supreme Court,2024-04-12,Disapprove,55.19008062673619,49.33553956293105,61.044621690541334
Supreme Court,2024-04-11,Approve,36.26861881783742,30.858541013826247,41.678696621848594
Supreme Court,2024-04-11,Disapprove,55.19292997287687,49.338388909071725,61.04747103668201
Supreme Court,2024-04-10,Approve,36.26190358400826,30.851825768688727,41.67198139932779
Supreme Court,2024-04-10,Disapprove,55.19848981418562,49.34395075212088,61.05302887625036
Supreme Court,2024-04-09,Approve,36.34594749602462,30.93586853440337,41.75602645764587
Supreme Court,2024-04-09,Disapprove,55.11468013382103,49.26014001075901,60.969220256883055
Supreme Court,2024-04-08,Approve,36.34804430202466,30.872298760938037,41.823789843111285
Supreme Court,2024-04-08,Disapprove,54.52236368125972,48.68512148881444,60.359605873705
Supreme Court,2024-04-07,Approve,36.34804430202466,30.872298760938037,41.823789843111285
Supreme Court,2024-04-07,Disapprove,54.52236368125972,48.68512148881444,60.359605873705
Supreme Court,2024-04-06,Approve,36.34804430202465,30.872298760938023,41.82378984311127
Supreme Court,2024-04-06,Disapprove,54.522363681259705,48.685121488814424,60.359605873704986
Supreme Court,2024-04-05,Approve,36.34804430202465,30.872298760938023,41.82378984311127
Supreme Court,2024-04-05,Disapprove,54.52236368125971,48.68512148881443,60.35960587370499
Supreme Court,2024-04-04,Approve,36.342522690120525,30.86654508279115,41.8185002974499
Supreme Court,2024-04-04,Disapprove,54.52597567797916,48.68855503763672,60.363396318321605
Supreme Court,2024-04-03,Approve,36.34245369701594,30.866708005463195,41.81819938856869
Supreme Court,2024-04-03,Disapprove,54.534934390562555,48.7021859028996,60.36768287822551
Supreme Court,2024-04-02,Approve,37.08979654639221,31.62653322061054,42.553059872173876
Supreme Court,2024-04-02,Disapprove,52.99466025822036,47.24308056244137,58.74623995399934
Supreme Court,2024-04-01,Approve,37.08979654639221,31.62653322061054,42.553059872173876
Supreme Court,2024-04-01,Disapprove,52.994660258220364,47.24308056244138,58.74623995399935
Supreme Court,2024-03-31,Approve,37.0897965463922,31.626533220610533,42.55305987217387
Supreme Court,2024-03-31,Disapprove,52.99466025822037,47.243080562441385,58.74623995399936
Supreme Court,2024-03-30,Approve,37.0897965463922,31.626533220610533,42.55305987217387
Supreme Court,2024-03-30,Disapprove,52.994660258220364,47.24308056244138,58.74623995399935
Supreme Court,2024-03-29,Approve,37.08979620313826,31.62653369399085,42.553058712285676
Supreme Court,2024-03-29,Disapprove,52.994658593108525,47.24307826172669,58.74623892449036
Supreme Court,2024-03-28,Approve,37.08967210322525,31.626702721815377,42.55264148463512
Supreme Court,2024-03-28,Disapprove,52.994388718046196,47.24270241329167,58.746075022800724
Supreme Court,2024-03-27,Approve,38.00409036910053,32.70677727640883,43.30140346179223
Supreme Court,2024-03-27,Disapprove,54.25325141894827,48.37034929416633,60.1361535437302
Supreme Court,2024-03-26,Approve,40.072757889243164,35.025086213206066,45.12042956528026
Supreme Court,2024-03-26,Disapprove,53.73239397180096,47.9912434073377,59.47354453626422
Supreme Court,2024-03-25,Approve,40.215263139908345,35.24126149642993,45.18926478338676
Supreme Court,2024-03-25,Disapprove,52.367935321943264,46.59328290115805,58.14258774272848
Supreme Court,2024-03-24,Approve,40.21529582559907,35.241294182120654,45.18929746907749
Supreme Court,2024-03-24,Disapprove,52.367935321943264,46.59328290115805,58.14258774272848
Supreme Court,2024-03-23,Approve,40.215317403742304,35.24131576026389,45.18931904722072
Supreme Court,2024-03-23,Disapprove,52.367935321943264,46.59328290115805,58.14258774272848
Supreme Court,2024-03-22,Approve,40.212699467368864,35.23804725543936,45.18735167929837
Supreme Court,2024-03-22,Disapprove,52.37067184945594,46.595585157057,58.145758541854875
Supreme Court,2024-03-21,Approve,40.214212940475846,35.23956073587422,45.18886514507747
Supreme Court,2024-03-21,Disapprove,52.370167018529585,46.59508032343103,58.14525371362814
Supreme Court,2024-03-20,Approve,40.21425376186676,35.23960155726513,45.18890596646838
Supreme Court,2024-03-20,Disapprove,52.370167018529585,46.59508032343103,58.14525371362814
Supreme Court,2024-03-19,Approve,40.20847904097802,35.23382630953047,45.18313177242557
Supreme Court,2024-03-19,Disapprove,52.362703326798496,46.58761728573646,58.137789367860535
Supreme Court,2024-03-18,Approve,41.17137272717117,36.21890901554959,46.12383643879274
Supreme Court,2024-03-18,Disapprove,51.52494401368057,45.75576612408286,57.294121903278274
Supreme Court,2024-03-17,Approve,41.172708153524226,36.22024444190265,46.1251718651458
Supreme Court,2024-03-17,Disapprove,51.52494401368055,45.75576612408285,57.29412190327826
Supreme Court,2024-03-16,Approve,41.17404351184582,36.22157980022424,46.12650722346739
Supreme Court,2024-03-16,Disapprove,51.52494401368057,45.75576612408286,57.294121903278274
Supreme Court,2024-03-15,Approve,41.17316403326489,36.219580801186765,46.12674726534301
Supreme Court,2024-03-15,Disapprove,51.52864001209796,45.75868295013828,57.29859707405764
Supreme Court,2024-03-14,Approve,41.17697420014571,36.22339096455478,46.130557435736634
Supreme Court,2024-03-14,Disapprove,51.52705753682909,45.757100478456366,57.297014595201816
Supreme Court,2024-03-13,Approve,40.837879443674595,35.875922290437714,45.799836596911476
Supreme Court,2024-03-13,Disapprove,51.63731128357786,45.87559461571048,57.399027951445234
Supreme Court,2024-03-12,Approve,40.801669504062176,35.83971380985551,45.76362519826884
Supreme Court,2024-03-12,Disapprove,51.62341892870819,45.86170330883838,57.385134548578
Supreme Court,2024-03-11,Approve,39.47918823937208,34.53827248673153,44.42010399201263
Supreme Court,2024-03-11,Disapprove,52.71335015567941,46.97444400353673,58.45225630782208
Supreme Court,2024-03-10,Approve,39.47961054393156,34.53869479129101,44.420526296572106
Supreme Court,2024-03-10,Disapprove,52.71335015567941,46.97444400353673,58.45225630782208
Supreme Court,2024-03-09,Approve,39.48012916436028,34.53921341171973,44.42104491700083
Supreme Court,2024-03-09,Disapprove,52.71335015567941,46.97444400353673,58.45225630782208
Supreme Court,2024-03-08,Approve,39.480650496789714,34.539734744149165,44.42156624943026
Supreme Court,2024-03-08,Disapprove,52.71335015567941,46.97444400353673,58.45225630782208
Supreme Court,2024-03-07,Approve,39.481270105307615,34.540354352667066,44.422185857948165
Supreme Court,2024-03-07,Disapprove,52.71335015567942,46.974444003536746,58.4522563078221
Supreme Court,2024-03-06,Approve,39.48147326090178,34.54055804083435,44.42238848096921
Supreme Court,2024-03-06,Disapprove,52.90395272804899,47.1301096821067,58.677795773991285
Supreme Court,2024-03-05,Approve,39.55668968141147,34.61577431085679,44.49760505196615
Supreme Court,2024-03-05,Disapprove,52.77234082251003,46.99849724389333,58.54618440112673
Supreme Court,2024-03-04,Approve,39.041860880572116,34.01785224566079,44.06586951548344
Supreme Court,2024-03-04,Disapprove,52.3878311494946,46.54737158432025,58.22829071466895
Supreme Court,2024-03-03,Approve,39.04121746150267,34.01720882659134,44.065226096413994
Supreme Court,2024-03-03,Disapprove,52.3878311494946,46.54737158432025,58.22829071466895
Supreme Court,2024-03-02,Approve,39.0405748705472,34.01656623563588,44.06458350545853
Supreme Court,2024-03-02,Disapprove,52.387831149494595,46.547371584320246,58.228290714668944
Supreme Court,2024-03-01,Approve,39.039772796116594,34.01576416120527,44.06378143102792
Supreme Court,2024-03-01,Disapprove,52.3878311494946,46.54737158432025,58.22829071466895
Supreme Court,2024-02-29,Approve,39.03897201498157,34.01496338007024,44.06298064989289
Supreme Court,2024-02-29,Disapprove,52.387831149494595,46.547371584320246,58.228290714668944
Supreme Court,2024-02-28,Approve,39.03436432579775,34.01003455697832,44.05869409461719
Supreme Court,2024-02-28,Disapprove,52.389053965141436,46.54821832287651,58.22988960740636
Supreme Court,2024-02-27,Approve,39.02242491337515,33.998094826877065,44.04675499987323
Supreme Court,2024-02-27,Disapprove,52.36879297081245,46.52795583637844,58.20963010524646
Supreme Court,2024-02-26,Approve,39.19064072959222,34.154363180390135,44.2269182787943
Supreme Court,2024-02-26,Disapprove,49.54464578074342,43.657680903116535,55.43161065837031
Supreme Court,2024-02-25,Approve,39.189472052643126,34.15319450344104,44.22574960184521
Supreme Court,2024-02-25,Disapprove,49.54464578074342,43.657680903116535,55.43161065837031
Supreme Court,2024-02-24,Approve,39.188158126644346,34.15188057744226,44.22443567584643
Supreme Court,2024-02-24,Disapprove,49.54464578074342,43.657680903116535,55.43161065837031
Supreme Court,2024-02-23,Approve,39.186845095548165,34.15056754634608,44.22312264475025
Supreme Court,2024-02-23,Disapprove,49.54464578074343,43.65768090311654,55.43161065837032
Supreme Court,2024-02-22,Approve,39.183781713697684,34.14737046977398,44.220192957621386
Supreme Court,2024-02-22,Disapprove,49.542828510540915,43.655682890109524,55.429974130972305
Supreme Court,2024-02-21,Approve,39.18234650627438,34.1460376646681,44.218655347880656
Supreme Court,2024-02-21,Disapprove,49.54203986165555,43.65527732915179,55.42880239415932
Supreme Court,2024-02-20,Approve,41.18759111210514,36.18079453171398,46.1943876924963
Supreme Court,2024-02-20,Disapprove,52.241113608997324,46.465281370528835,58.01694584746581
Supreme Court,2024-02-19,Approve,40.91397100300239,35.90888822633145,45.91905377967333
Supreme Court,2024-02-19,Disapprove,51.41565678535231,45.776553679552585,57.05475989115204
Supreme Court,2024-02-18,Approve,40.91397100300239,35.90888822633145,45.91905377967333
Supreme Court,2024-02-18,Disapprove,51.41565678535231,45.776553679552585,57.05475989115204
Supreme Court,2024-02-17,Approve,40.91397100300239,35.90888822633145,45.91905377967333
Supreme Court,2024-02-17,Disapprove,51.41565678535231,45.776553679552585,57.05475989115204
Supreme Court,2024-02-16,Approve,40.9139710030024,35.90888822633146,45.91905377967334
Supreme Court,2024-02-16,Disapprove,51.41565678535231,45.776553679552585,57.05475989115204
Supreme Court,2024-02-15,Approve,40.91397100300239,35.90888822633145,45.91905377967333
Supreme Court,2024-02-15,Disapprove,51.41565678535231,45.776553679552585,57.05475989115204
Supreme Court,2024-02-14,Approve,40.91454572236812,35.90940049506657,45.919690949669665
Supreme Court,2024-02-14,Disapprove,51.41691898704561,45.77781216323122,57.05602581086001
Supreme Court,2024-02-13,Approve,40.91453150576758,35.90938777888996,45.9196752326452
Supreme Court,2024-02-13,Disapprove,51.41692659453201,45.777820285728595,57.05603290333542
Supreme Court,2024-02-12,Approve,40.025176419427794,35.020167259738166,45.03018557911742
Supreme Court,2024-02-12,Disapprove,52.39049413016116,46.65541266324307,58.12557559707925
Supreme Court,2024-02-11,Approve,40.02517641942779,35.02016725973816,45.030185579117415
Supreme Court,2024-02-11,Disapprove,52.39049413016116,46.65541266324307,58.12557559707925
Supreme Court,2024-02-10,Approve,40.02517641942779,35.02016725973816,45.030185579117415
Supreme Court,2024-02-10,Disapprove,52.39049413016116,46.65541266324307,58.12557559707925
Supreme Court,2024-02-09,Approve,40.025176419427794,35.020167259738166,45.03018557911742
Supreme Court,2024-02-09,Disapprove,52.39049413016116,46.65541266324307,58.12557559707925
Supreme Court,2024-02-08,Approve,40.02517641942779,35.02016725973816,45.030185579117415
Supreme Court,2024-02-08,Disapprove,52.39049413016116,46.65541266324307,58.12557559707925
Supreme Court,2024-02-07,Approve,40.05464951267966,35.131631509873735,44.977667515485585
