date,days_in_office,approval_rating,politician
2021-07-29,190,50.68499308686975,Joe Biden
2021-07-30,191,50.71685391271113,Joe Biden
2021-07-30,191,49.419562943711874,Kamala Harris
2021-07-31,192,50.63408188775082,Joe Biden
2021-07-31,192,49.41876632365188,Kamala Harris
2021-08-01,193,50.83957288772858,Joe Biden
2021-08-01,193,49.48213753278976,Kamala Harris
2021-08-02,194,50.604421483337234,Joe Biden
2021-08-02,194,49.48006331461861,Kamala Harris
2021-08-03,195,50.4600691332845,Joe Biden
2021-08-03,195,49.48195041095476,Kamala Harris
2021-08-04,196,50.37444456175078,Joe Biden
2021-08-04,196,49.47880655610477,Kamala Harris
2021-08-05,197,50.15903121411979,Joe Biden
2021-08-05,197,48.99315635299563,Kamala Harris
2021-08-06,198,50.04148863185638,Joe Biden
2021-08-06,198,48.99287681373356,Kamala Harris
2021-08-07,199,50.04287341473033,Joe Biden
2021-08-07,199,48.99463979695853,Kamala Harris
2021-08-08,200,50.04466070676898,Joe Biden
2021-08-08,200,48.992784611126105,Kamala Harris
2021-08-09,201,49.90618086165993,Joe Biden
2021-08-09,201,48.98835616218203,Kamala Harris
2021-08-10,202,49.75370334800223,Joe Biden
2021-08-10,202,48.99567324290378,Kamala Harris
2021-08-11,203,49.61707618025098,Joe Biden
2021-08-11,203,48.99587343820879,Kamala Harris
2021-08-12,204,49.56474699882394,Joe Biden
2021-08-12,204,48.992609986821655,Kamala Harris
2021-08-13,205,48.99062898608215,Kamala Harris
2021-08-13,205,49.79033046867562,Joe Biden
2021-08-14,206,49.79375419534863,Joe Biden
2021-08-14,206,48.46940015617599,Kamala Harris
2021-08-15,207,50.1998150839653,Joe Biden
2021-08-15,207,48.73234286931122,Kamala Harris
2021-08-16,208,50.08817929442493,Joe Biden
2021-08-16,208,48.73425897051139,Kamala Harris
2021-08-17,209,47.40736798921117,Kamala Harris
2021-08-17,209,49.75712385618952,Joe Biden
2021-08-18,210,49.48129255393731,Joe Biden
2021-08-18,210,47.40665109116701,Kamala Harris
2021-08-19,211,47.40571958226302,Kamala Harris
2021-08-19,211,49.22382565955853,Joe Biden
2021-08-20,212,47.40615437946752,Kamala Harris
2021-08-20,212,49.15439371340194,Joe Biden
2021-08-21,213,47.40589904263357,Kamala Harris
2021-08-21,213,49.1550919081061,Joe Biden
2021-08-22,214,48.36658659075884,Joe Biden
2021-08-22,214,47.40606361397966,Kamala Harris
2021-08-23,215,47.40553743887728,Kamala Harris
2021-08-23,215,47.93954632811154,Joe Biden
2021-08-24,216,47.40593418966681,Kamala Harris
2021-08-24,216,47.74863917765571,Joe Biden
2021-08-25,217,47.40597860427228,Kamala Harris
2021-08-25,217,47.71311976580678,Joe Biden
2021-08-26,218,47.40607801880557,Kamala Harris
2021-08-26,218,47.53851382011759,Joe Biden
2021-08-27,219,47.496221952467664,Joe Biden
2021-08-27,219,47.4062213867569,Kamala Harris
2021-08-28,220,47.51705424067527,Joe Biden
2021-08-28,220,47.405805865417896,Kamala Harris
2021-08-29,221,47.38780052132012,Joe Biden
2021-08-29,221,47.4057287307626,Kamala Harris
2021-08-30,222,46.319400940696006,Kamala Harris
2021-08-30,222,47.09820574950794,Joe Biden
2021-08-31,223,46.32547247519981,Kamala Harris
2021-08-31,223,47.161083727014805,Joe Biden
2021-09-01,224,46.32445359796031,Kamala Harris
2021-09-01,224,46.93590515709354,Joe Biden
2021-09-02,225,46.3248450267357,Kamala Harris
2021-09-02,225,46.75039500536269,Joe Biden
2021-09-03,226,46.32440195440728,Kamala Harris
2021-09-03,226,46.29752686896375,Joe Biden
2021-09-04,227,46.33048283929112,Kamala Harris
2021-09-04,227,46.302134785253216,Joe Biden
2021-09-05,228,46.037238632284456,Joe Biden
2021-09-05,228,44.29030584109712,Kamala Harris
2021-09-06,229,44.29669700570745,Kamala Harris
2021-09-06,229,46.05492275241431,Joe Biden
2021-09-07,230,45.57533444360467,Kamala Harris
2021-09-07,230,46.464141954391344,Joe Biden
2021-09-08,231,45.57805428290256,Kamala Harris
2021-09-08,231,46.32245333955003,Joe Biden
2021-09-09,232,46.49775708465055,Joe Biden
2021-09-09,232,45.58014660436704,Kamala Harris
2021-09-10,233,46.29664002457884,Joe Biden
2021-09-10,233,45.58242954895124,Kamala Harris
2021-09-11,234,46.01663648041704,Joe Biden
2021-09-11,234,45.5843433629432,Kamala Harris
2021-09-12,235,45.58608386502965,Kamala Harris
2021-09-12,235,46.000725573390525,Joe Biden
2021-09-13,236,45.57834455144904,Kamala Harris
2021-09-13,236,46.26670415017108,Joe Biden
2021-09-14,237,45.56005893080507,Kamala Harris
2021-09-14,237,46.25307379626164,Joe Biden
2021-09-15,238,45.56106476767837,Kamala Harris
2021-09-15,238,46.35171751358045,Joe Biden
2021-09-16,239,45.56491774191714,Kamala Harris
2021-09-16,239,46.092338142539376,Joe Biden
2021-09-17,240,45.59238682811447,Joe Biden
2021-09-17,240,46.26317201096064,Kamala Harris
2021-09-18,241,46.26511807650223,Kamala Harris
2021-09-18,241,45.60472803033209,Joe Biden
2021-09-19,242,46.266572710185066,Kamala Harris
2021-09-19,242,45.06311481586136,Joe Biden
2021-09-20,243,45.24020906852676,Joe Biden
2021-09-20,243,44.8459042037749,Kamala Harris
2021-09-21,244,45.24327532076663,Joe Biden
2021-09-21,244,44.85180404003738,Kamala Harris
2021-09-22,245,45.22036591525229,Joe Biden
2021-09-22,245,44.85713568844784,Kamala Harris
2021-09-23,246,44.86211812852871,Kamala Harris
2021-09-23,246,45.26354352022229,Joe Biden
2021-09-24,247,45.11712293947972,Joe Biden
2021-09-24,247,44.80137751871278,Kamala Harris
2021-09-25,248,44.4789754965649,Kamala Harris
2021-09-25,248,44.82509413261252,Joe Biden
2021-09-26,249,44.971415986868045,Joe Biden
2021-09-26,249,44.06228440706701,Kamala Harris
2021-09-27,250,45.024660001702365,Joe Biden
2021-09-27,250,44.0712726547937,Kamala Harris
2021-09-28,251,44.03661297204262,Kamala Harris
2021-09-28,251,44.89154381287789,Joe Biden
2021-09-29,252,44.04672004199928,Kamala Harris
2021-09-29,252,45.114005269639705,Joe Biden
2021-09-30,253,45.0283431790337,Joe Biden
2021-09-30,253,44.05287755700955,Kamala Harris
2021-10-01,254,44.058291614085945,Kamala Harris
2021-10-01,254,44.98405960002925,Joe Biden
2021-10-02,255,44.958387192666365,Joe Biden
2021-10-02,255,44.06336643350485,Kamala Harris
2021-10-03,256,44.95918351035277,Joe Biden
2021-10-03,256,44.06799774368277,Kamala Harris
2021-10-04,257,44.07214403001076,Kamala Harris
2021-10-04,257,44.66578572862726,Joe Biden
2021-10-05,258,44.68710700940516,Joe Biden
2021-10-05,258,43.188647052887504,Kamala Harris
2021-10-06,259,44.22286624381907,Joe Biden
2021-10-06,259,43.19398829084542,Kamala Harris
2021-10-07,260,43.13819863576612,Kamala Harris
2021-10-07,260,44.318919771086,Joe Biden
2021-10-08,261,43.05192113264165,Kamala Harris
2021-10-08,261,44.69613189771923,Joe Biden
2021-10-09,262,43.054818373872735,Kamala Harris
2021-10-09,262,44.72526455763044,Joe Biden
2021-10-10,263,43.118630601966025,Kamala Harris
2021-10-10,263,44.73026754911651,Joe Biden
2021-10-11,264,44.85724951749493,Joe Biden
2021-10-11,264,43.1206896746404,Kamala Harris
2021-10-12,265,43.12206673225624,Kamala Harris
2021-10-12,265,44.72962766261765,Joe Biden
2021-10-13,266,43.12703796265616,Kamala Harris
2021-10-13,266,44.63099289189673,Joe Biden
2021-10-14,267,43.12862672187919,Kamala Harris
2021-10-14,267,44.56611342943522,Joe Biden
2021-10-15,268,44.60428687135349,Joe Biden
2021-10-15,268,43.12976423797637,Kamala Harris
2021-10-16,269,44.63683070781354,Joe Biden
2021-10-16,269,43.13098491761348,Kamala Harris
2021-10-17,270,42.14300191888878,Kamala Harris
2021-10-17,270,44.61504869043628,Joe Biden
2021-10-18,271,42.14454642996965,Kamala Harris
2021-10-18,271,44.34105937322788,Joe Biden
2021-10-19,272,42.4520525296344,Kamala Harris
2021-10-19,272,44.34496876331943,Joe Biden
2021-10-20,273,42.45676897386068,Kamala Harris
2021-10-20,273,44.36457057480763,Joe Biden
2021-10-21,274,42.45797993945904,Kamala Harris
2021-10-21,274,44.357599524296106,Joe Biden
2021-10-22,275,42.459018222485255,Kamala Harris
2021-10-22,275,44.27993085265811,Joe Biden
2021-10-23,276,42.3007404042029,Kamala Harris
2021-10-23,276,44.11378871937932,Joe Biden
2021-10-24,277,42.7604922043991,Kamala Harris
2021-10-24,277,44.024086318231326,Joe Biden
2021-10-25,278,42.76245271835215,Kamala Harris
2021-10-25,278,43.91598137728213,Joe Biden
2021-10-26,279,43.92167032985298,Joe Biden
2021-10-26,279,42.7649202129148,Kamala Harris
2021-10-27,280,42.7649556892901,Kamala Harris
2021-10-27,280,43.82053646673215,Joe Biden
2021-10-28,281,42.765612911622085,Kamala Harris
2021-10-28,281,43.607404551353454,Joe Biden
2021-10-29,282,42.75055156432544,Kamala Harris
2021-10-29,282,43.376172305778354,Joe Biden
2021-10-30,283,42.7511439841725,Kamala Harris
2021-10-30,283,43.39924777694037,Joe Biden
2021-10-31,284,42.15749227937326,Kamala Harris
2021-10-31,284,43.20363324064375,Joe Biden
2021-11-01,285,42.15790305384256,Kamala Harris
2021-11-01,285,43.25347646268374,Joe Biden
2021-11-02,286,43.31335483838092,Joe Biden
2021-11-02,286,42.15784776880156,Kamala Harris
2021-11-03,287,42.158372905742766,Kamala Harris
2021-11-03,287,43.31680703458634,Joe Biden
2021-11-04,288,43.654733819474,Joe Biden
2021-11-04,288,42.16049477217034,Kamala Harris
2021-11-05,289,40.55892552157083,Kamala Harris
2021-11-05,289,43.49828017192772,Joe Biden
2021-11-06,290,43.49981971923866,Joe Biden
2021-11-06,290,40.5194537427664,Kamala Harris
2021-11-07,291,43.74623501536146,Joe Biden
2021-11-07,291,40.887601450797085,Kamala Harris
2021-11-08,292,40.891339947404354,Kamala Harris
2021-11-08,292,43.89710468313772,Joe Biden
2021-11-09,293,43.71359804415217,Joe Biden
2021-11-09,293,40.8979841065075,Kamala Harris
2021-11-10,294,40.85303472418609,Kamala Harris
2021-11-10,294,43.520048153242975,Joe Biden
2021-11-11,295,40.855505765616726,Kamala Harris
2021-11-11,295,43.52570041008491,Joe Biden
2021-11-12,296,43.416780158105546,Joe Biden
2021-11-12,296,40.858315853458826,Kamala Harris
2021-11-13,297,40.8496082689241,Kamala Harris
2021-11-13,297,43.41507068686293,Joe Biden
2021-11-14,298,40.85161349125657,Kamala Harris
2021-11-14,298,43.43921268317671,Joe Biden
2021-11-15,299,39.71847186806169,Kamala Harris
2021-11-15,299,42.8755753043961,Joe Biden
2021-11-16,300,42.64785445696439,Joe Biden
2021-11-16,300,39.72608215129515,Kamala Harris
2021-11-17,301,42.61997123119546,Joe Biden
2021-11-17,301,39.305660012263374,Kamala Harris
2021-11-18,302,39.84979193359726,Kamala Harris
2021-11-18,302,42.55994297134976,Joe Biden
2021-11-19,303,42.71845174831326,Joe Biden
2021-11-19,303,39.82519424630601,Kamala Harris
2021-11-20,304,42.62662105492399,Joe Biden
2021-11-20,304,39.82657578917187,Kamala Harris
2021-11-21,305,42.90302102703324,Joe Biden
2021-11-21,305,40.087433397752775,Kamala Harris
2021-11-22,306,40.091712701658594,Kamala Harris
2021-11-22,306,42.82106560420615,Joe Biden
2021-11-23,307,42.796927144839046,Joe Biden
2021-11-23,307,40.09417832946288,Kamala Harris
2021-11-24,308,40.09476666440533,Kamala Harris
2021-11-24,308,42.76012365921413,Joe Biden
2021-11-25,309,42.76077863267295,Joe Biden
2021-11-25,309,40.09536645604322,Kamala Harris
2021-11-26,310,40.09585407422109,Kamala Harris
2021-11-26,310,42.8517456623733,Joe Biden
2021-11-27,311,42.8976111989962,Joe Biden
2021-11-27,311,40.0964039797781,Kamala Harris
2021-11-28,312,42.89329548394964,Joe Biden
2021-11-28,312,40.06858702885706,Kamala Harris
2021-11-29,313,42.84463782470903,Joe Biden
2021-11-29,313,40.06888571372894,Kamala Harris
2021-11-30,314,43.00527356628909,Joe Biden
2021-11-30,314,40.0709453909119,Kamala Harris
2021-12-01,315,43.1465226162854,Joe Biden
2021-12-01,315,40.0711460668975,Kamala Harris
2021-12-02,316,43.17222144246465,Joe Biden
2021-12-02,316,40.07147793143454,Kamala Harris
2021-12-03,317,40.02548224873938,Kamala Harris
2021-12-03,317,43.157401832154434,Joe Biden
2021-12-04,318,40.025570562154414,Kamala Harris
2021-12-04,318,43.2526381624876,Joe Biden
2021-12-05,319,43.334695854466105,Joe Biden
2021-12-05,319,40.3031174771659,Kamala Harris
2021-12-06,320,39.75188895692979,Kamala Harris
2021-12-06,320,43.7123532017615,Joe Biden
2021-12-07,321,43.73725442871813,Joe Biden
2021-12-07,321,40.40816781015079,Kamala Harris
2021-12-08,322,40.40809450922895,Kamala Harris
2021-12-08,322,43.81793350262546,Joe Biden
2021-12-09,323,40.40758282059421,Kamala Harris
2021-12-09,323,43.98744198968704,Joe Biden
2021-12-10,324,43.90212785000569,Joe Biden
2021-12-10,324,40.40958465050677,Kamala Harris
2021-12-11,325,43.912159339332646,Joe Biden
2021-12-11,325,40.40929014474168,Kamala Harris
2021-12-12,326,44.14318413509714,Joe Biden
2021-12-12,326,40.37606154525326,Kamala Harris
2021-12-13,327,40.37558040993244,Kamala Harris
2021-12-13,327,44.26567375004458,Joe Biden
2021-12-14,328,44.25681767829224,Joe Biden
2021-12-14,328,40.37519327272298,Kamala Harris
2021-12-15,329,40.37424043393744,Kamala Harris
2021-12-15,329,44.17658437973542,Joe Biden
2021-12-16,330,40.61836663584028,Kamala Harris
2021-12-16,330,44.11094862237861,Joe Biden
2021-12-17,331,40.59356842535527,Kamala Harris
2021-12-17,331,44.01021976155947,Joe Biden
2021-12-18,332,40.49979602754778,Kamala Harris
2021-12-18,332,43.97746298980212,Joe Biden
2021-12-19,333,43.93899439319995,Joe Biden
2021-12-19,333,40.49931498453222,Kamala Harris
2021-12-20,334,40.2843999020071,Kamala Harris
2021-12-20,334,43.87432134035789,Joe Biden
2021-12-21,335,40.28300297541318,Kamala Harris
2021-12-21,335,43.81150935756749,Joe Biden
2021-12-22,336,40.2826776403924,Kamala Harris
2021-12-22,336,43.72426584778296,Joe Biden
2021-12-23,337,43.71487127898401,Joe Biden
2021-12-23,337,40.282668766275656,Kamala Harris
2021-12-24,338,43.678741975942415,Joe Biden
2021-12-24,338,40.28443780051112,Kamala Harris
2021-12-25,339,43.686225757767616,Joe Biden
2021-12-25,339,40.28385638856293,Kamala Harris
2021-12-26,340,40.2837962876574,Kamala Harris
2021-12-26,340,43.688556373479074,Joe Biden
2021-12-27,341,40.28389965214747,Kamala Harris
2021-12-27,341,43.59847672492923,Joe Biden
2021-12-28,342,40.28372202942616,Kamala Harris
2021-12-28,342,43.5955939558544,Joe Biden
2021-12-29,343,43.437713176291865,Joe Biden
2021-12-29,343,40.34533836006777,Kamala Harris
2021-12-30,344,40.16871361186709,Kamala Harris
2021-12-30,344,43.52620408036849,Joe Biden
2021-12-31,345,43.151896347234185,Joe Biden
2021-12-31,345,40.12977205810685,Kamala Harris
2022-01-01,346,40.13043670252527,Kamala Harris
2022-01-01,346,43.165563612006224,Joe Biden
2022-01-02,347,43.11430921165445,Joe Biden
2022-01-02,347,40.13084771053727,Kamala Harris
2022-01-03,348,40.13120644167338,Kamala Harris
2022-01-03,348,43.09834836361263,Joe Biden
2022-01-04,349,40.13298726841607,Kamala Harris
2022-01-04,349,42.56854633961736,Joe Biden
2022-01-05,350,40.13331351373803,Kamala Harris
2022-01-05,350,42.62451594422638,Joe Biden
2022-01-06,351,40.134200061432736,Kamala Harris
2022-01-06,351,42.70101658711528,Joe Biden
2022-01-07,352,40.13452767067804,Kamala Harris
2022-01-07,352,42.57043389635868,Joe Biden
2022-01-08,353,40.2151301634804,Kamala Harris
2022-01-08,353,42.56587602843993,Joe Biden
2022-01-09,354,42.57781747375987,Joe Biden
2022-01-09,354,39.54961935783065,Kamala Harris
2022-01-10,355,39.58128272917184,Kamala Harris
2022-01-10,355,42.59334425801866,Joe Biden
2022-01-11,356,39.58332193872745,Kamala Harris
2022-01-11,356,42.51697266511321,Joe Biden
2022-01-12,357,42.39706287233177,Joe Biden
2022-01-12,357,39.58515205442029,Kamala Harris
2022-01-13,358,39.58673776603374,Kamala Harris
2022-01-13,358,42.33524883339288,Joe Biden
2022-01-14,359,42.47065785143618,Joe Biden
2022-01-14,359,41.57242731133313,Kamala Harris
2022-01-15,360,41.570917336862365,Kamala Harris
2022-01-15,360,42.48782563746111,Joe Biden
2022-01-16,361,41.56982912305246,Kamala Harris
2022-01-16,361,42.13466947156704,Joe Biden
2022-01-17,362,41.93689279912506,Joe Biden
2022-01-17,362,41.56791491374682,Kamala Harris
2022-01-18,363,41.84149519353495,Joe Biden
2022-01-18,363,41.56694806957381,Kamala Harris
2022-01-19,364,41.571435706434926,Kamala Harris
2022-01-19,364,41.8853938477878,Joe Biden
2022-01-20,365,41.59306589884885,Kamala Harris
2022-01-20,365,41.48093517265956,Joe Biden
2022-01-21,366,41.59022589943326,Kamala Harris
2022-01-21,366,41.51209249364251,Joe Biden
2022-01-22,367,41.58779219518205,Kamala Harris
2022-01-22,367,41.51071449666934,Joe Biden
2022-01-23,368,41.7846941093723,Kamala Harris
2022-01-23,368,41.42881898089633,Joe Biden
2022-01-24,369,41.83467491611254,Joe Biden
2022-01-24,369,42.01166319196621,Kamala Harris
2022-01-25,370,42.00952300774386,Kamala Harris
2022-01-25,370,41.66638208587032,Joe Biden
2022-01-26,371,42.007702967591634,Kamala Harris
2022-01-26,371,41.73526220037797,Joe Biden
2022-01-27,372,41.830513149464686,Joe Biden
2022-01-27,372,42.00584152300563,Kamala Harris
2022-01-28,373,42.05947179825073,Kamala Harris
2022-01-28,373,41.7904505216847,Joe Biden
2022-01-29,374,42.05736240708704,Kamala Harris
2022-01-29,374,41.841355682622456,Joe Biden
2022-01-30,375,41.85814915196191,Joe Biden
2022-01-30,375,42.05653502390051,Kamala Harris
2022-01-31,376,42.05578740646632,Kamala Harris
2022-01-31,376,42.08834646089857,Joe Biden
2022-02-01,377,42.05516842708849,Kamala Harris
2022-02-01,377,41.76981072704471,Joe Biden
2022-02-02,378,41.76767567853033,Joe Biden
2022-02-02,378,42.05449734242245,Kamala Harris
2022-02-03,379,41.809219498972205,Joe Biden
2022-02-03,379,42.05392130780683,Kamala Harris
2022-02-04,380,42.05351235215743,Kamala Harris
2022-02-04,380,41.61880629228015,Joe Biden
2022-02-05,381,42.05305041992049,Kamala Harris
2022-02-05,381,41.6188395732425,Joe Biden
2022-02-06,382,41.29308234928245,Joe Biden
2022-02-06,382,41.68090309299655,Kamala Harris
2022-02-07,383,41.288255844806486,Kamala Harris
2022-02-07,383,41.7618841454129,Joe Biden
2022-02-08,384,41.269377419996026,Kamala Harris
2022-02-08,384,41.450319824790526,Joe Biden
2022-02-09,385,41.26930372088953,Kamala Harris
2022-02-09,385,41.49552519734471,Joe Biden
2022-02-10,386,41.269433844710434,Kamala Harris
2022-02-10,386,41.520043036008566,Joe Biden
2022-02-11,387,41.688819876054495,Joe Biden
2022-02-11,387,41.26925579139476,Kamala Harris
2022-02-12,388,41.68715547706159,Joe Biden
2022-02-12,388,41.26930361490561,Kamala Harris
2022-02-13,389,41.78440593091493,Joe Biden
2022-02-13,389,41.2686371226423,Kamala Harris
2022-02-14,390,41.73825364381844,Joe Biden
2022-02-14,390,41.26867662285036,Kamala Harris
2022-02-15,391,41.37580734823611,Joe Biden
2022-02-15,391,41.268533134441526,Kamala Harris
2022-02-16,392,41.547779014032415,Joe Biden
2022-02-16,392,41.26866078258982,Kamala Harris
2022-02-17,393,41.48092926649199,Joe Biden
2022-02-17,393,41.26858570881159,Kamala Harris
2022-02-18,394,41.26769809237336,Kamala Harris
2022-02-18,394,41.6264181875522,Joe Biden
2022-02-19,395,41.26773836571047,Kamala Harris
2022-02-19,395,41.62986784136288,Joe Biden
2022-02-20,396,42.07399816473598,Joe Biden
2022-02-20,396,41.26775245719947,Kamala Harris
2022-02-21,397,42.156087921950025,Joe Biden
2022-02-21,397,41.26772351890029,Kamala Harris
2022-02-22,398,40.61281387813702,Kamala Harris
2022-02-22,398,41.88262172305837,Joe Biden
2022-02-23,399,41.93183073267815,Joe Biden
2022-02-23,399,40.99451273778914,Kamala Harris
2022-02-24,400,41.52696071095598,Joe Biden
2022-02-24,400,40.99571092667605,Kamala Harris
2022-02-25,401,41.423991038687554,Joe Biden
2022-02-25,401,40.99534870133661,Kamala Harris
2022-02-26,402,41.44142612594776,Joe Biden
2022-02-26,402,40.995682750527386,Kamala Harris
2022-02-27,403,41.36673345244138,Joe Biden
2022-02-27,403,40.9966822490698,Kamala Harris
2022-02-28,404,40.99707204672029,Kamala Harris
2022-02-28,404,41.57705576163041,Joe Biden
2022-03-01,405,41.58259765689009,Joe Biden
2022-03-01,405,40.997160199821096,Kamala Harris
2022-03-02,406,40.99725342939947,Kamala Harris
2022-03-02,406,41.72466278626813,Joe Biden
2022-03-03,407,40.99780797341257,Kamala Harris
2022-03-03,407,42.298767837651,Joe Biden
2022-03-04,408,42.18786130603774,Joe Biden
2022-03-04,408,40.99805717566404,Kamala Harris
2022-03-05,409,42.32122756257193,Joe Biden
2022-03-05,409,40.99831134286606,Kamala Harris
2022-03-06,410,41.60534858435609,Kamala Harris
2022-03-06,410,42.82042858046663,Joe Biden
2022-03-07,411,43.12786846365086,Joe Biden
2022-03-07,411,41.60548607750467,Kamala Harris
2022-03-08,412,40.92889041133065,Kamala Harris
2022-03-08,412,42.798259567845605,Joe Biden
2022-03-09,413,40.92882347632026,Kamala Harris
2022-03-09,413,43.09530042831024,Joe Biden
2022-03-10,414,43.08409723977514,Joe Biden
2022-03-10,414,40.92894779047493,Kamala Harris
2022-03-11,415,43.12244212840206,Joe Biden
2022-03-11,415,40.92889829786467,Kamala Harris
2022-03-12,416,42.96405098609833,Joe Biden
2022-03-12,416,40.60733695158856,Kamala Harris
2022-03-13,417,42.81807210366057,Joe Biden
2022-03-13,417,40.60727588956163,Kamala Harris
2022-03-14,418,42.38967370088573,Joe Biden
2022-03-14,418,40.607347611028935,Kamala Harris
2022-03-15,419,40.607303035645366,Kamala Harris
2022-03-15,419,42.00454104933264,Joe Biden
2022-03-16,420,40.60753435822916,Kamala Harris
2022-03-16,420,42.00502844112104,Joe Biden
2022-03-17,421,41.76427798110022,Joe Biden
2022-03-17,421,40.60742613887405,Kamala Harris
2022-03-18,422,41.57172461665044,Joe Biden
2022-03-18,422,40.60762962714428,Kamala Harris
2022-03-19,423,40.6076599592691,Kamala Harris
2022-03-19,423,41.576218259461065,Joe Biden
2022-03-20,424,40.70043400060761,Kamala Harris
2022-03-20,424,42.01293403866589,Joe Biden
2022-03-21,425,41.89734758155888,Joe Biden
2022-03-21,425,41.029635413601135,Kamala Harris
2022-03-22,426,41.02975595545721,Kamala Harris
2022-03-22,426,41.659426594912,Joe Biden
2022-03-23,427,41.660995529448726,Joe Biden
2022-03-23,427,41.0294988868997,Kamala Harris
2022-03-24,428,41.02930253749146,Kamala Harris
2022-03-24,428,41.51824912233076,Joe Biden
2022-03-25,429,41.40938309976821,Joe Biden
2022-03-25,429,41.02876658581128,Kamala Harris
2022-03-26,430,41.42162861905084,Joe Biden
2022-03-26,430,41.0286297076781,Kamala Harris
2022-03-27,431,41.64265349461986,Joe Biden
2022-03-27,431,41.02859486868533,Kamala Harris
2022-03-28,432,41.61918959595653,Joe Biden
2022-03-28,432,41.02870868014328,Kamala Harris
2022-03-29,433,41.55621232279884,Joe Biden
2022-03-29,433,41.02899401846607,Kamala Harris
2022-03-30,434,41.54828277604232,Joe Biden
2022-03-30,434,41.02874580528496,Kamala Harris
2022-03-31,435,41.61773264478505,Joe Biden
2022-03-31,435,41.028792394874536,Kamala Harris
2022-04-01,436,41.61839258428616,Joe Biden
2022-04-01,436,41.02884560761595,Kamala Harris
2022-04-02,437,41.586368802902,Joe Biden
2022-04-02,437,41.02880719381403,Kamala Harris
2022-04-03,438,40.86785398662397,Kamala Harris
2022-04-03,438,41.50957598141712,Joe Biden
2022-04-04,439,41.74898632910413,Joe Biden
2022-04-04,439,40.86785027944962,Kamala Harris
2022-04-05,440,41.95149148144636,Joe Biden
2022-04-05,440,40.8671784883686,Kamala Harris
2022-04-06,441,41.983332692092034,Joe Biden
2022-04-06,441,40.86694065191174,Kamala Harris
2022-04-07,442,40.86636319867799,Kamala Harris
2022-04-07,442,42.0385781010935,Joe Biden
2022-04-08,443,40.86630105820641,Kamala Harris
2022-04-08,443,42.1189884068424,Joe Biden
2022-04-09,444,42.07129324408211,Joe Biden
2022-04-09,444,40.866271028970274,Kamala Harris
2022-04-10,445,41.84287971982472,Joe Biden
2022-04-10,445,40.86608381386014,Kamala Harris
2022-04-11,446,41.5554144293179,Joe Biden
2022-04-11,446,40.86555640718262,Kamala Harris
2022-04-12,447,41.537352116007725,Joe Biden
2022-04-12,447,41.1121827064608,Kamala Harris
2022-04-13,448,41.56174020512851,Joe Biden
2022-04-13,448,41.11180095717644,Kamala Harris
2022-04-14,449,41.56480920341822,Joe Biden
2022-04-14,449,41.11221149846034,Kamala Harris
2022-04-15,450,41.11192513751703,Kamala Harris
2022-04-15,450,41.558396379150686,Joe Biden
2022-04-16,451,41.11221604544885,Kamala Harris
2022-04-16,451,41.47659845877528,Joe Biden
2022-04-17,452,41.83621260964072,Joe Biden
2022-04-17,452,41.11213945364322,Kamala Harris
2022-04-18,453,42.32549738698928,Joe Biden
2022-04-18,453,40.8295934738592,Kamala Harris
2022-04-19,454,41.99245953825089,Joe Biden
2022-04-19,454,40.82878176678123,Kamala Harris
2022-04-20,455,41.86502852465567,Joe Biden
2022-04-20,455,40.53312094076853,Kamala Harris
2022-04-21,456,41.64623164372072,Joe Biden
2022-04-21,456,40.53490637091155,Kamala Harris
2022-04-22,457,41.70381398961363,Joe Biden
2022-04-22,457,40.53656712228321,Kamala Harris
2022-04-23,458,41.758988734043,Joe Biden
2022-04-23,458,40.53794175560159,Kamala Harris
2022-04-24,459,40.53932862672927,Kamala Harris
2022-04-24,459,41.7708367088741,Joe Biden
2022-04-25,460,41.82308805223566,Joe Biden
2022-04-25,460,40.54055718458779,Kamala Harris
2022-04-26,461,41.42649212401736,Joe Biden
2022-04-26,461,40.541550678144624,Kamala Harris
2022-04-27,462,40.54249994154316,Kamala Harris
2022-04-27,462,41.363037021296975,Joe Biden
2022-04-28,463,41.64109764569557,Joe Biden
2022-04-28,463,40.54336115890892,Kamala Harris
2022-04-29,464,40.54421155042032,Kamala Harris
2022-04-29,464,41.49887805121138,Joe Biden
2022-04-30,465,40.54496358755157,Kamala Harris
2022-04-30,465,41.391205264379806,Joe Biden
2022-05-01,466,40.39186885883845,Kamala Harris
2022-05-01,466,41.43183894016636,Joe Biden
2022-05-02,467,40.29029983380313,Kamala Harris
2022-05-02,467,41.38093628003164,Joe Biden
2022-05-03,468,40.2922069728654,Kamala Harris
2022-05-03,468,41.37157106608501,Joe Biden
2022-05-04,469,40.29343126172921,Kamala Harris
2022-05-04,469,41.36933660937177,Joe Biden
2022-05-05,470,40.29453314385489,Kamala Harris
2022-05-05,470,41.33050250405315,Joe Biden
2022-05-06,471,41.288944715214726,Joe Biden
2022-05-06,471,40.29542777130593,Kamala Harris
2022-05-07,472,41.2847621168936,Joe Biden
2022-05-07,472,40.29615483512983,Kamala Harris
2022-05-08,473,40.29694295131738,Kamala Harris
2022-05-08,473,41.43708332122162,Joe Biden
2022-05-09,474,41.37534451365988,Joe Biden
2022-05-09,474,40.29773969476231,Kamala Harris
2022-05-10,475,41.17617506485586,Joe Biden
2022-05-10,475,40.29849966015438,Kamala Harris
